Quarter,Percentage Change,index
Q1 1955,0,^N225
Q2 1955,0.030296179,^N225
Q3 1955,0.02971253,^N225
Q4 1955,0.036868127,^N225
Q1 1956,0.0355572,^N225
Q2 1956,0.057280089,^N225
Q3 1956,0.05413929,^N225
Q4 1956,0.066780639,^N225
Q1 1957,0.06260016,^N225
Q2 1957,0.052565432,^N225
Q3 1957,0.050507463,^N225
Q4 1957,0.056007047,^N225
Q1 1958,0.053063531,^N225
Q2 1958,0.059844129,^N225
Q3 1958,0.057115992,^N225
Q4 1958,0.052638781,^N225
Q1 1959,0.0500065,^N225
Q2 1959,0.059180389,^N225
Q3 1959,0.056516657,^N225
Q4 1959,0.049639505,^N225
Q1 1960,0.047291956,^N225
Q2 1960,0.075014678,^N225
Q3 1960,0.069764539,^N225
Q4 1960,0.098879781,^N225
Q1 1961,0.089969072,^N225
Q2 1961,0.078609267,^N225
Q3 1961,0.073681834,^N225
Q4 1961,0.046006141,^N225
Q1 1962,0.043982668,^N225
Q2 1962,0.041436358,^N225
Q3 1962,0.040231532,^N225
Q4 1962,0.034186667,^N225
Q1 1963,0.033056573,^N225
Q2 1963,0.031824081,^N225
Q3 1963,0.031189272,^N225
Q4 1963,0.033835086,^N225
Q1 1964,0.03272774,^N225
Q2 1964,0.035206058,^N225
Q3 1964,0.034015819,^N225
Q4 1964,0.036181015,^N225
Q1 1965,0.034924261,^N225
Q2 1965,0.012199246,^N225
Q3 1965,0.012190894,^N225
Q4 1965,0.017966458,^N225
Q1 1966,0.017643244,^N225
Q2 1966,0.020120712,^N225
Q3 1966,0.019941895,^N225
Q4 1966,0.027779543,^N225
Q1 1967,0.027023077,^N225
Q2 1967,0.039257329,^N225
Q3 1967,0.038190494,^N225
Q4 1967,0.041468178,^N225
Q1 1968,0.039812167,^N225
Q2 1968,0.042789817,^N225
Q3 1968,0.041038473,^N225
Q4 1968,0.04979049,^N225
Q1 1969,0.047433088,^N225
Q2 1969,0.056289441,^N225
Q3 1969,0.053884251,^N225
Q4 1969,0.050847159,^N225
Q1 1970,0.048386826,^N225
Q2 1970,0.0459008,^N225
Q3 1970,0.044369791,^N225
Q4 1970,0.03943799,^N225
Q1 1971,0.037938829,^N225
Q2 1971,0.036353861,^N225
Q3 1971,0.03546378,^N225
Q4 1971,0.032847325,^N225
Q1 1972,0.031802692,^N225
Q2 1972,0.044520532,^N225
Q3 1972,0.042622936,^N225
Q4 1972,0.092243827,^N225
Q1 1973,0.084451515,^N225
Q2 1973,0.081847114,^N225
Q3 1973,0.076495489,^N225
Q4 1973,0.041792781,^N225
Q1 1974,0.040116213,^N225
Q2 1974,0.008369592,^N225
Q3 1974,0.008391254,^N225
Q4 1974,-0.028966485,^N225
Q1 1975,-0.029829094,^N225
Q2 1975,0.00291139,^N225
