Quarter,Value,index,Percentage Change
Q1 1971,357.5,^N225,-0.001452433
Q2 1971,357.4,^N225,-0.00027972
Q3 1971,331.11,^N225,-0.073559037
Q4 1971,312.72,^N225,-0.055540455
Q1 1972,303.56,^N225,-0.029291379
Q2 1972,301.03,^N225,-0.008334431
Q3 1972,301.01,^N225,-6.64E-05
Q4 1972,301.79,^N225,0.002591276
Q1 1973,265.49,^N225,-0.120282316
Q2 1973,264.55,^N225,-0.003540623
Q3 1973,266.33,^N225,0.006728407
Q4 1973,298.13,^N225,0.119400743
Q1 1974,277.77,^N225,-0.068292356
Q2 1974,290.98,^N225,0.047557332
Q3 1974,299.36,^N225,0.02879923
Q4 1974,299.68,^N225,0.001068947
Q1 1975,292.2,^N225,-0.024959957
Q2 1975,296.37,^N225,0.014271047
Q3 1975,302.34,^N225,0.020143739
Q4 1975,304.64,^N225,0.007607329
Q1 1976,299.11,^N225,-0.018152574
Q2 1976,294.64,^N225,-0.014944335
Q3 1976,291.19,^N225,-0.011709204
Q4 1976,291.05,^N225,-0.000480786
Q1 1977,275.21,^N225,-0.054423639
Q2 1977,264.86,^N225,-0.037607645
Q3 1977,254.74,^N225,-0.038208865
Q4 1977,241.08,^N225,-0.053623302
Q1 1978,221.86,^N225,-0.079724573
Q2 1978,199.7,^N225,-0.099882809
Q3 1978,183.63,^N225,-0.080470706
Q4 1978,197.76,^N225,0.076948211
Q1 1979,216.29,^N225,0.093699434
Q2 1979,216.51,^N225,0.001017153
Q3 1979,230.48,^N225,0.064523579
Q4 1979,237.89,^N225,0.032150295
Q1 1980,250.28,^N225,0.052082895
Q2 1980,221.14,^N225,-0.116429599
Q3 1980,209.32,^N225,-0.053450303
Q4 1980,202.37,^N225,-0.033202752
Q1 1981,214.98,^N225,0.062311607
Q2 1981,232.33,^N225,0.080705182
Q3 1981,231.52,^N225,-0.00348642
Q4 1981,224.81,^N225,-0.028982377
Q1 1982,244.11,^N225,0.085850274
Q2 1982,255.03,^N225,0.044733931
Q3 1982,271.62,^N225,0.06505117
Q4 1982,232.73,^N225,-0.143177969
Q1 1983,237.75,^N225,0.02157006
Q2 1983,240.52,^N225,0.011650894
Q3 1983,232.89,^N225,-0.031722934
Q4 1983,233.8,^N225,0.003907424
Q1 1984,225.2,^N225,-0.036783576
Q2 1984,243.07,^N225,0.079351687
Q3 1984,246.75,^N225,0.015139672
Q4 1984,254.18,^N225,0.030111449
Q1 1985,251.85,^N225,-0.009166732
Q2 1985,241.14,^N225,-0.042525313
Q3 1985,214.68,^N225,-0.109728788
Q4 1985,199.89,^N225,-0.068893236
Q1 1986,175.09,^N225,-0.124068238
Q2 1986,158.61,^N225,-0.094123022
Q3 1986,156.47,^N225,-0.013492214
Q4 1986,154.83,^N225,-0.010481242
Q1 1987,142.9,^N225,-0.077052251
Q2 1987,150.29,^N225,0.051714486
Q3 1987,143.32,^N225,-0.046377004
Q4 1987,127.69,^N225,-0.109056656
Q1 1988,124.9,^N225,-0.021849792
Q2 1988,133.02,^N225,0.06501201
Q3 1988,128.68,^N225,-0.032626673
Q4 1988,127.36,^N225,-0.010258004
Q1 1989,132.04,^N225,0.036746231
Q2 1989,140.42,^N225,0.063465616
Q3 1989,142.21,^N225,0.012747472
Q4 1989,144.98,^N225,0.019478236
Q1 1990,158.46,^N225,0.092978342
Q2 1990,149.04,^N225,-0.059447179
Q3 1990,129.59,^N225,-0.130501879
Q4 1990,133.7,^N225,0.03171541
Q1 1991,137.11,^N225,0.025504862
Q2 1991,137.83,^N225,0.005251258
Q3 1991,130.77,^N225,-0.05122252
Q4 1991,125.46,^N225,-0.040605643
Q1 1992,133.54,^N225,0.064402997
Q2 1992,125.88,^N225,-0.05736109
Q3 1992,121.17,^N225,-0.037416587
Q4 1992,124.99,^N225,0.031525955
Q1 1993,112.41,^N225,-0.100648052
Q2 1993,107.69,^N225,-0.041989147
Q3 1993,107.02,^N225,-0.006221562
