Quarter,Value,index,Percentage Change
Q1 1960,6.4,^GDAXI,-0.015384615
Q2 1960,6.7,^GDAXI,0.046875
Q3 1960,6.3,^GDAXI,-0.059701493
Q4 1960,6.1,^GDAXI,-0.031746032
Q1 1961,5.7,^GDAXI,-0.06557377
Q2 1961,5.7,^GDAXI,0
Q3 1961,6,^GDAXI,0.052631579
Q4 1961,5.9,^GDAXI,-0.016666667
Q1 1962,5.6,^GDAXI,-0.050847458
Q2 1962,5.9,^GDAXI,0.053571429
Q3 1962,6.2,^GDAXI,0.050847458
Q4 1962,6,^GDAXI,-0.032258065
Q1 1963,6,^GDAXI,0
Q2 1963,6.1,^GDAXI,0.016666667
Q3 1963,6.1,^GDAXI,0
Q4 1963,5.9,^GDAXI,-0.032786885
Q1 1964,6.2,^GDAXI,0.050847458
Q2 1964,6.3,^GDAXI,0.016129032
Q3 1964,6.4,^GDAXI,0.015873016
Q4 1964,6.4,^GDAXI,0
Q1 1965,6.6,^GDAXI,0.03125
Q2 1965,7.2,^GDAXI,0.090909091
Q3 1965,7.5,^GDAXI,0.041666667
Q4 1965,7.6,^GDAXI,0.013333333
Q1 1966,8,^GDAXI,0.052631579
Q2 1966,8.6,^GDAXI,0.075
Q3 1966,8.4,^GDAXI,-0.023255814
Q4 1966,7.5,^GDAXI,-0.107142857
Q1 1967,6.9,^GDAXI,-0.08
Q2 1967,6.9,^GDAXI,0
Q3 1967,6.7,^GDAXI,-0.028985507
Q4 1967,6.7,^GDAXI,0
Q1 1968,6.6,^GDAXI,-0.014925373
Q2 1968,6.4,^GDAXI,-0.03030303
Q3 1968,6.3,^GDAXI,-0.015625
Q4 1968,6.3,^GDAXI,0
Q1 1969,6.5,^GDAXI,0.031746032
Q2 1969,6.9,^GDAXI,0.061538462
Q3 1969,7.4,^GDAXI,0.072463768
Q4 1969,7.6,^GDAXI,0.027027027
Q1 1970,8.1,^GDAXI,0.065789474
Q2 1970,8.7,^GDAXI,0.074074074
Q3 1970,8.7,^GDAXI,0
Q4 1970,7.7,^GDAXI,-0.114942529
Q1 1971,7.9,^GDAXI,0.025974026
Q2 1971,8.3,^GDAXI,0.050632911
Q3 1971,8,^GDAXI,-0.036144578
Q4 1971,7.6,^GDAXI,-0.05
Q1 1972,7.7,^GDAXI,0.013157895
Q2 1972,8,^GDAXI,0.038961039
Q3 1972,8,^GDAXI,0
Q4 1972,8.6,^GDAXI,0.075
Q1 1973,8.8,^GDAXI,0.023255814
Q2 1973,9.9,^GDAXI,0.125
Q3 1973,9.7,^GDAXI,-0.02020202
Q4 1973,9.6,^GDAXI,-0.010309278
Q1 1974,10.4,^GDAXI,0.083333333
Q2 1974,10.8,^GDAXI,0.038461538
Q3 1974,10.8,^GDAXI,0
Q4 1974,9.4,^GDAXI,-0.12962963
Q1 1975,8.8,^GDAXI,-0.063829787
Q2 1975,8.5,^GDAXI,-0.034090909
Q3 1975,8.5,^GDAXI,0
Q4 1975,8.3,^GDAXI,-0.023529412
Q1 1976,7.9,^GDAXI,-0.048192771
Q2 1976,8.4,^GDAXI,0.063291139
Q3 1976,8,^GDAXI,-0.047619048
Q4 1976,7.2,^GDAXI,-0.1
Q1 1977,6.6,^GDAXI,-0.083333333
Q2 1977,6.4,^GDAXI,-0.03030303
Q3 1977,6.2,^GDAXI,-0.03125
Q4 1977,5.9,^GDAXI,-0.048387097
Q1 1978,5.7,^GDAXI,-0.033898305
Q2 1978,6.2,^GDAXI,0.087719298
Q3 1978,6.4,^GDAXI,0.032258065
Q4 1978,6.8,^GDAXI,0.0625
Q1 1979,7.3,^GDAXI,0.073529412
Q2 1979,7.9,^GDAXI,0.082191781
Q3 1979,7.7,^GDAXI,-0.025316456
Q4 1979,8,^GDAXI,0.038961039
Q1 1980,9.4,^GDAXI,0.175
Q2 1980,7.9,^GDAXI,-0.159574468
Q3 1980,8.3,^GDAXI,0.050632911
Q4 1980,9,^GDAXI,0.084337349
Q1 1981,10,^GDAXI,0.111111111
Q2 1981,10.5,^GDAXI,0.05
Q3 1981,10.2,^GDAXI,-0.028571429
Q4 1981,9.8,^GDAXI,-0.039215686
Q1 1982,8.9,^GDAXI,-0.091836735
Q2 1982,9.3,^GDAXI,0.04494382
Q3 1982,8.3,^GDAXI,-0.107526882
Q4 1982,7.8,^GDAXI,-0.060240964
Q1 1983,7.7,^GDAXI,-0.012820513
Q2 1983,8.2,^GDAXI,0.064935065
Q3 1983,8.3,^GDAXI,0.012195122
Q4 1983,8.4,^GDAXI,0.012048193
Q1 1984,8.1,^GDAXI,-0.035714286
Q2 1984,8.2,^GDAXI,0.012345679
Q3 1984,7.6,^GDAXI,-0.073170732
Q4 1984,7.3,^GDAXI,-0.039473684
Q1 1985,7.4,^GDAXI,0.01369863
Q2 1985,6.9,^GDAXI,-0.067567568
Q3 1985,6.7,^GDAXI,-0.028985507
Q4 1985,6.5,^GDAXI,-0.029850746
Q1 1986,5.7,^GDAXI,-0.123076923
Q2 1986,6.1,^GDAXI,0.070175439
Q3 1986,6.3,^GDAXI,0.032786885
Q4 1986,6.1,^GDAXI,-0.031746032
Q1 1987,5.8,^GDAXI,-0.049180328
Q2 1987,6.3,^GDAXI,0.086206897
Q3 1987,6.9,^GDAXI,0.095238095
Q4 1987,6.5,^GDAXI,-0.057971014
Q1 1988,6.3,^GDAXI,-0.030769231
Q2 1988,6.7,^GDAXI,0.063492063
Q3 1988,6.4,^GDAXI,-0.044776119
Q4 1988,6.7,^GDAXI,0.046875
Q1 1989,6.9,^GDAXI,0.029850746
Q2 1989,6.8,^GDAXI,-0.014492754
Q3 1989,7.2,^GDAXI,0.058823529
Q4 1989,7.63,^GDAXI,0.059722222
Q1 1990,8.7,^GDAXI,0.140235911
Q2 1990,8.58,^GDAXI,-0.013793103
Q3 1990,9.09,^GDAXI,0.059440559
Q4 1990,8.94,^GDAXI,-0.01650165
Q1 1991,8.39,^GDAXI,-0.061521253
Q2 1991,8.61,^GDAXI,0.026221692
Q3 1991,8.36,^GDAXI,-0.029036005
Q4 1991,7.98,^GDAXI,-0.045454545
Q1 1992,8.04,^GDAXI,0.007518797
Q2 1992,8.12,^GDAXI,0.009950249
Q3 1992,7.47,^GDAXI,-0.080049261
Q4 1992,7.15,^GDAXI,-0.042838019
Q1 1993,6.68,^GDAXI,-0.065734266
Q2 1993,6.62,^GDAXI,-0.008982036
Q3 1993,6,^GDAXI,-0.093655589
Q4 1993,5.8,^GDAXI,-0.033333333
Q1 1994,6.48,^GDAXI,0.117241379
Q2 1994,6.9,^GDAXI,0.064814815
Q3 1994,7.54,^GDAXI,0.092753623
Q4 1994,7.6,^GDAXI,0.00795756
Q1 1995,7.09,^GDAXI,-0.067105263
Q2 1995,6.86,^GDAXI,-0.032440056
Q3 1995,6.57,^GDAXI,-0.042274052
Q4 1995,5.89,^GDAXI,-0.103500761
Q1 1996,6.38,^GDAXI,0.083191851
Q2 1996,6.48,^GDAXI,0.015673981
Q3 1996,6.01,^GDAXI,-0.072530864
Q4 1996,5.8,^GDAXI,-0.034941764
Q1 1997,5.87,^GDAXI,0.012068966
Q2 1997,5.56,^GDAXI,-0.052810903
Q3 1997,5.58,^GDAXI,0.003597122
Q4 1997,5.11,^GDAXI,-0.084229391
Q1 1998,4.9,^GDAXI,-0.04109589
Q2 1998,4.68,^GDAXI,-0.044897959
Q3 1998,4.06,^GDAXI,-0.132478632
Q4 1998,3.7,^GDAXI,-0.088669951
Q1 1999,3.85,^GDAXI,0.040540541
Q2 1999,4.68,^GDAXI,0.215584416
Q3 1999,5.29,^GDAXI,0.13034188
Q4 1999,5.54,^GDAXI,0.047258979
Q1 2000,5.22,^GDAXI,-0.057761733
Q2 2000,5.27,^GDAXI,0.009578544
Q3 2000,5.21,^GDAXI,-0.011385199
Q4 2000,4.8,^GDAXI,-0.078694818
Q1 2001,4.83,^GDAXI,0.00625
Q2 2001,5.02,^GDAXI,0.039337474
Q3 2001,4.6,^GDAXI,-0.083665339
Q4 2001,4.86,^GDAXI,0.056521739
Q1 2002,5.15,^GDAXI,0.059670782
Q2 2002,4.87,^GDAXI,-0.054368932
Q3 2002,4.46,^GDAXI,-0.084188912
Q4 2002,4.18,^GDAXI,-0.062780269
Q1 2003,4.15,^GDAXI,-0.007177033
Q2 2003,3.97,^GDAXI,-0.043373494
Q3 2003,4.22,^GDAXI,0.062972292
