Quarter,Percentage Change,index
Q1 1960,,^BVSP
Q2 1960,,^BVSP
Q3 1960,,^BVSP
Q4 1960,,^BVSP
Q1 1961,0.07025718956992555,^BVSP
Q2 1961,0.07025718956992555,^BVSP
Q3 1961,0.07025718956992555,^BVSP
Q4 1961,0.07025718956992555,^BVSP
Q1 1962,-0.2453512092029171,^BVSP
Q2 1962,-0.2453512092029171,^BVSP
Q3 1962,-0.2453512092029171,^BVSP
Q4 1962,-0.2453512092029171,^BVSP
Q1 1963,0.035558076341622114,^BVSP
Q2 1963,0.035558076341622114,^BVSP
Q3 1963,0.035558076341622114,^BVSP
Q4 1963,0.035558076341622114,^BVSP
Q1 1964,0.22227212534222396,^BVSP
Q2 1964,0.22227212534222396,^BVSP
Q3 1964,0.22227212534222396,^BVSP
Q4 1964,0.22227212534222396,^BVSP
Q1 1965,0.28585010229107155,^BVSP
Q2 1965,0.28585010229107155,^BVSP
Q3 1965,0.28585010229107155,^BVSP
Q4 1965,0.28585010229107155,^BVSP
Q1 1966,-0.025213162736647754,^BVSP
Q2 1966,-0.025213162736647754,^BVSP
Q3 1966,-0.025213162736647754,^BVSP
Q4 1966,-0.025213162736647754,^BVSP
Q1 1967,-0.20159393478415033,^BVSP
Q2 1967,-0.20159393478415033,^BVSP
Q3 1967,-0.20159393478415033,^BVSP
Q4 1967,-0.20159393478415033,^BVSP
Q1 1968,0.08280145907954539,^BVSP
Q2 1968,0.08280145907954539,^BVSP
Q3 1968,0.08280145907954539,^BVSP
Q4 1968,0.08280145907954539,^BVSP
Q1 1969,0.30261503692876834,^BVSP
Q2 1969,0.30261503692876834,^BVSP
Q3 1969,0.30261503692876834,^BVSP
Q4 1969,0.30261503692876834,^BVSP
Q1 1970,0.16900204021792486,^BVSP
Q2 1970,0.16900204021792486,^BVSP
Q3 1970,0.16900204021792486,^BVSP
Q4 1970,0.16900204021792486,^BVSP
Q1 1971,0.10403845092969011,^BVSP
Q2 1971,0.10403845092969011,^BVSP
Q3 1971,0.10403845092969011,^BVSP
Q4 1971,0.10403845092969011,^BVSP
Q1 1972,0.2493707756567498,^BVSP
Q2 1972,0.2493707756567498,^BVSP
Q3 1972,0.2493707756567498,^BVSP
Q4 1972,0.2493707756567498,^BVSP
Q1 1973,0.1137892628505821,^BVSP
Q2 1973,0.1137892628505821,^BVSP
Q3 1973,0.1137892628505821,^BVSP
Q4 1973,0.1137892628505821,^BVSP
Q1 1974,-0.048373594370107575,^BVSP
Q2 1974,-0.048373594370107575,^BVSP
Q3 1974,-0.048373594370107575,^BVSP
Q4 1974,-0.048373594370107575,^BVSP
Q1 1975,-0.06534412705203008,^BVSP
Q2 1975,-0.06534412705203008,^BVSP
Q3 1975,-0.06534412705203008,^BVSP
Q4 1975,-0.06534412705203008,^BVSP
Q1 1976,0.1299192471033246,^BVSP
Q2 1976,0.1299192471033246,^BVSP
Q3 1976,0.1299192471033246,^BVSP
Q4 1976,0.1299192471033246,^BVSP
Q1 1977,0.026087390958627665,^BVSP
Q2 1977,0.026087390958627665,^BVSP
Q3 1977,0.026087390958627665,^BVSP
Q4 1977,0.026087390958627665,^BVSP
Q1 1978,0.13240137314749245,^BVSP
Q2 1978,0.13240137314749245,^BVSP
Q3 1978,0.13240137314749245,^BVSP
Q4 1978,0.13240137314749245,^BVSP
Q1 1979,-0.06687534048273736,^BVSP
Q2 1979,-0.06687534048273736,^BVSP
Q3 1979,-0.06687534048273736,^BVSP
Q4 1979,-0.06687534048273736,^BVSP
Q1 1980,-0.10437019733042519,^BVSP
Q2 1980,-0.10437019733042519,^BVSP
Q3 1980,-0.10437019733042519,^BVSP
Q4 1980,-0.10437019733042519,^BVSP
Q1 1981,0.034338052490049176,^BVSP
Q2 1981,0.034338052490049176,^BVSP
Q3 1981,0.034338052490049176,^BVSP
Q4 1981,0.034338052490049176,^BVSP
Q1 1982,-0.12179386592597297,^BVSP
