Quarter,Value,index,Percentage Change
Q1 1971,4.3,^SSMI,-0.002320186
Q2 1971,4.09,^SSMI,-0.048837209
Q3 1971,3.98,^SSMI,-0.026894866
Q4 1971,3.89,^SSMI,-0.022613065
Q1 1972,3.85,^SSMI,-0.010282776
Q2 1972,3.77,^SSMI,-0.020779221
Q3 1972,3.8,^SSMI,0.00795756
Q4 1972,3.73,^SSMI,-0.018421053
Q1 1973,3.24,^SSMI,-0.131367292
Q2 1973,2.82,^SSMI,-0.12962963
Q3 1973,3.03,^SSMI,0.074468085
Q4 1973,3.36,^SSMI,0.108910891
Q1 1974,3.03,^SSMI,-0.098214286
Q2 1974,2.96,^SSMI,-0.02310231
Q3 1974,2.9,^SSMI,-0.02027027
Q4 1974,2.53,^SSMI,-0.127586207
Q1 1975,2.56,^SSMI,0.011857708
Q2 1975,2.61,^SSMI,0.01953125
Q3 1975,2.66,^SSMI,0.019157088
Q4 1975,2.6,^SSMI,-0.022556391
Q1 1976,2.53,^SSMI,-0.026923077
Q2 1976,2.49,^SSMI,-0.015810277
Q3 1976,2.45,^SSMI,-0.016064257
Q4 1976,2.49,^SSMI,0.016326531
Q1 1977,2.53,^SSMI,0.016064257
Q2 1977,2.41,^SSMI,-0.04743083
Q3 1977,2.28,^SSMI,-0.053941909
Q4 1977,1.99,^SSMI,-0.127192982
Q1 1978,1.91,^SSMI,-0.040201005
Q2 1978,1.8,^SSMI,-0.057591623
Q3 1978,1.54,^SSMI,-0.144444444
Q4 1978,1.67,^SSMI,0.084415584
Q1 1979,1.72,^SSMI,0.02994012
Q2 1979,1.65,^SSMI,-0.040697674
Q3 1979,1.63,^SSMI,-0.012121212
Q4 1979,1.6,^SSMI,-0.018404908
Q1 1980,1.76,^SSMI,0.1
Q2 1980,1.61,^SSMI,-0.085227273
Q3 1980,1.66,^SSMI,0.031055901
Q4 1980,1.82,^SSMI,0.096385542
Q1 1981,1.97,^SSMI,0.082417582
Q2 1981,2.1,^SSMI,0.065989848
Q3 1981,1.88,^SSMI,-0.104761905
Q4 1981,1.84,^SSMI,-0.021276596
Q1 1982,1.96,^SSMI,0.065217391
Q2 1982,2.1,^SSMI,0.071428571
Q3 1982,2.17,^SSMI,0.033333333
