Date,Value,YOY (%)
2023-09-01,3.23,34.02
2023-08-01,3.11,84.02
2023-07-01,3.04,77.78
2023-06-01,2.93,42.23
2023-05-01,2.94,93.42
2023-04-01,2.92,128.13
2023-03-01,2.92,274.36
2023-02-01,2.87,322.06
2023-01-01,2.69,767.74
2022-12-01,2.62,5140.00
2022-11-01,2.58,2766.67
2022-10-01,2.77,1285.00
2022-09-01,2.41,5925.00
2022-08-01,1.69,1636.36
2022-07-01,1.71,17200.00
2022-06-01,2.06,1273.33
2022-05-01,1.52,623.81
2022-04-01,1.28,12900.00
2022-03-01,0.78,1214.29
2022-02-01,0.68,553.33
2022-01-01,0.31,200.00
2021-12-01,0.05,114.71
2021-11-01,0.09,127.27
2021-10-01,0.20,166.67
2021-09-01,0.04,119.05
2021-08-01,-0.11,35.29
2021-07-01,-0.01,93.33
2021-06-01,0.15,475.00
2021-05-01,0.21,800.00
2021-04-01,-0.01,-116.67
2021-03-01,-0.07,-16.67
2021-02-01,-0.15,16.67
2021-01-01,-0.31,-3000.00
2020-12-01,-0.34,-950.00
2020-11-01,-0.33,-1550.00
2020-10-01,-0.30,-87.50
2020-09-01,-0.21,25.00
2020-08-01,-0.17,50.00
2020-07-01,-0.15,-114.29
2020-06-01,-0.04,-150.00
2020-05-01,-0.03,-110.00
2020-04-01,0.06,-83.78
2020-03-01,-0.06,-113.64
2020-02-01,-0.18,-132.73
2020-01-01,-0.01,-101.54
2019-12-01,0.04,-94.29
2019-11-01,-0.02,-102.63
2019-10-01,-0.16,-119.51
2019-09-01,-0.28,-136.36
2019-08-01,-0.34,-148.57
2019-07-01,-0.07,-110.45
2019-06-01,0.08,-89.33
2019-05-01,0.30,-61.54
2019-04-01,0.37,-52.56
2019-03-01,0.44,-47.62
2019-02-01,0.55,-43.88
2019-01-01,0.65,-24.42
2018-12-01,0.70,4.48
2018-11-01,0.76,5.56
2018-10-01,0.82,1.23
2018-09-01,0.77,10.00
2018-08-01,0.70,-1.41
2018-07-01,0.67,-20.24
2018-06-01,0.75,13.64
2018-05-01,0.78,-3.70
2018-04-01,0.78,-12.36
2018-03-01,0.84,-17.65
2018-02-01,0.98,-4.85
2018-01-01,0.86,0.00
2017-12-01,0.67,-10.67
2017-11-01,0.72,7.46
2017-10-01,0.81,145.45
2017-09-01,0.70,288.89
2017-08-01,0.71,373.33
2017-07-01,0.84,394.12
2017-06-01,0.66,69.23
2017-05-01,0.81,58.82
2017-04-01,0.89,74.51
2017-03-01,1.02,100.00
2017-02-01,1.03,74.58
2017-01-01,0.86,2.38
2016-12-01,0.75,-19.35
2016-11-01,0.67,-23.86
2016-10-01,0.33,-62.07
2016-09-01,0.18,-82.00
2016-08-01,0.15,-85.15
2016-07-01,0.17,-84.68
2016-06-01,0.39,-67.50
2016-05-01,0.51,-42.70
2016-04-01,0.51,15.91
2016-03-01,0.51,0.00
2016-02-01,0.59,-1.67
2016-01-01,0.84,25.37
2015-12-01,0.93,1.09
2015-11-01,0.88,-22.81
2015-10-01,0.87,-30.95
2015-09-01,1.00,-25.93
2015-08-01,1.01,-28.37
2015-07-01,1.11,-28.85
2015-06-01,1.20,-29.82
2015-05-01,0.89,-51.63
2015-04-01,0.44,-78.33
2015-03-01,0.51,-76.28
2015-02-01,0.60,-73.33
2015-01-01,0.67,-71.85
2014-12-01,0.92,-60.52
2014-11-01,1.14,-49.78
2014-10-01,1.26,-47.28
2014-09-01,1.35,-45.78
2014-08-01,1.41,-40.25
2014-07-01,1.56,-30.67
2014-06-01,1.71,-22.62
2014-05-01,1.84,-1.60
2014-04-01,2.03,12.78
2014-03-01,2.15,3.86
2014-02-01,2.25,0.45
2014-01-01,2.38,9.68
2013-12-01,2.33,15.92
2013-11-01,2.27,6.07
2013-10-01,2.39,9.13
2013-09-01,2.49,11.16
2013-08-01,2.36,11.32
2013-07-01,2.25,-1.32
2013-06-01,2.21,-14.01
2013-05-01,1.87,-32.00
2013-04-01,1.80,-39.80
2013-03-01,2.07,-29.83
2013-02-01,2.24,-25.83
2013-01-01,2.17,-31.76
2012-12-01,2.01,-36.39
2012-11-01,2.14,-37.24
2012-10-01,2.19,-26.76
2012-09-01,2.24,-15.15
2012-08-01,2.12,-28.86
2012-07-01,2.28,-32.94
2012-06-01,2.57,-25.07
2012-05-01,2.75,-21.20
2012-04-01,2.99,-18.97
2012-03-01,2.95,-18.28
2012-02-01,3.02,-16.11
2012-01-01,3.18,-7.56
2011-12-01,3.16,-5.39
2011-11-01,3.41,13.67
2011-10-01,2.99,9.93
2011-09-01,2.64,-1.49
2011-08-01,2.98,11.19
2011-07-01,3.40,13.71
2011-06-01,3.43,11.73
2011-05-01,3.49,13.31
2011-04-01,3.69,8.53
2011-03-01,3.61,4.94
2011-02-01,3.60,2.86
2011-01-01,3.44,-2.27
2010-12-01,3.34,-4.02
2010-11-01,3.00,-15.73
2010-10-01,2.72,-23.60
2010-09-01,2.68,-25.35
2010-08-01,2.68,-25.35
2010-07-01,2.99,-19.84
2010-06-01,3.07,-21.28
2010-05-01,3.08,-18.95
2010-04-01,3.40,-7.10
2010-03-01,3.44,-5.75
2010-02-01,3.50,-4.89
2010-01-01,3.52,-2.22
2009-12-01,3.48,-1.69
2009-11-01,3.56,-10.55
2009-10-01,3.56,-14.83
2009-09-01,3.59,-17.66
2009-08-01,3.59,-18.41
2009-07-01,3.73,-20.47
2009-06-01,3.90,-17.55
2009-05-01,3.80,-13.83
2009-04-01,3.66,-14.29
2009-03-01,3.65,-9.20
2009-02-01,3.68,-9.80
2009-01-01,3.60,-13.25
2008-12-01,3.54,-18.62
